Id,SalePrice
1736,97690
1737,208050
1738,174950
1739,164333
1740,137506
1741,124630
1742,126240
1743,163590
1744,201600
1745,182723
1746,163200
1747,172950
1748,106800
1749,112997
1750,115517
1751,172268
1752,97170
1753,128575
1754,168750
1755,131740
1756,100440
1757,99340
1758,96890
1759,98790
1760,115767
1761,117410
1762,96240
1763,122840
1764,95680
1765,141030
1766,149630
1767,170236
1768,99017
1769,170150
1770,117390
1771,96560
1772,119220
1773,111890
1774,111430
1775,115290
1776,99730
1777,104690
1778,101940
1779,94300
1780,164618
1781,99167
1782,88100
1783,95500
1784,88550
1785,90300
1786,95850
1787,166600
1788,77960
1789,91000
1790,88930
1791,99400
1792,143370
1793,112740
1794,115890
1795,103830
1796,97430
1797,107280
1798,90930
1799,99340
1800,97180
1801,95300
1802,111540
1803,101950
1804,122775
1805,112040
1806,106090
1807,110830
1808,98250
1809,93000
1810,96190
1811,81530
1812,85150
1813,101590
1814,82700
1815,71700
1816,81850
1817,76280
1818,98650
1819,95840
1820,75760
1821,91220
1822,103100
1823,74240
1824,92030
1825,88580
1826,91830
1827,88620
1828,94780
1829,95830
1830,96500
1831,179635
1832,78160
1833,110590
1834,101340
1835,154715
1836,107930
1837,93990
1838,109630
1839,87680
1840,120325
1841,114425
1842,80780
1843,105140
1844,127590
1845,101150
1846,111690
1847,92150
1848,79060
1849,89900
1850,95530
1851,117640
1852,96390
1853,108875
1854,162653
1855,126390
1856,177550
1857,90550
1858,93985
1859,95185
1860,115475
1861,95185
1862,167035
1863,160835
1864,160835
1865,173397
1866,187100
1867,179900
1868,197450
1869,165500
1870,182814
1871,180050
1872,100650
1873,192450
1874,118840
1875,193285
1876,132240
1877,181750
1878,183150
1879,113840
1880,120590
1881,184264
1882,182300
1883,162000
1884,174950
1885,196064
1886,207300
1887,168400
1888,184214
1889,100350
1890,102840
1891,130730
1892,95180
1893,99130
1894,135580
1895,99730
1896,95830
1897,92730
1898,94680
1899,100600
1900,162518
1901,99140
1902,119330
1903,153400
1904,97190
1905,153570
1906,110790
1907,120080
1908,101230
1909,121790
1910,101230
1911,135290
1912,208050
1913,85330
1914,81249
1915,161850
1916,86380
1917,176900
1918,128540
1919,130740
1920,135400
1921,206400
1922,194250
1923,132190
1924,185235
1925,170650
1926,204900
1927,108690
1928,118890
1929,103440
1930,130840
1931,117790
1932,118840
1933,99940
1934,134990
1935,132790
1936,134840
1937,132890
1938,128480
1939,177520
1940,160250
1941,109200
1942,133590
1943,177600
1944,182400
1945,210300
1946,149640
1947,187450
1948,149840
1949,194750
1950,176400
1951,207952
1952,193250
1953,135290
1954,168635
1955,102340
1956,196600
1957,143300
1958,195950
1959,96585
1960,95870
1961,96040
1962,105890
1963,102440
1964,93925
1965,113090
1966,146920
1967,184600
1968,206400
1969,211100
1970,211100
1971,194250
1972,186400
1973,168550
1974,175950
1975,207150
1976,186600
1977,193050
1978,202350
1979,196700
1980,171400
1981,197350
1982,177600
1983,177600
1984,158750
1985,161820
1986,159420
1987,159989
1988,100650
1989,171450
1990,171450
1991,167550
1992,163500
1993,162000
1994,177550
1995,175135
1996,177100
1997,186500
1998,204650
1999,169600
2000,183900
2001,170250
2002,187700
2003,170150
2004,168550
2005,171950
2006,181440
2007,194790
2008,168240
2009,132940
2010,181400
2011,139430
2012,171350
2013,134140
2014,133790
2015,183300
2016,132240
2017,168750
2018,97440
2019,104940
2020,97720
2021,95620
2022,156140
2023,100590
2024,134940
2025,204650
2026,162740
2027,130330
2028,165714
2029,118190
2030,164990
2031,157973
2032,156610
2033,163190
2034,153240
2035,175025
2036,160740
2037,160740
2038,161490
2039,177220
2040,173700
2041,197200
2042,164240
2043,152730
2044,158690
2045,187650
2046,126345
2047,96540
2048,102840
2049,141520
2050,163700
2051,87110
2052,99700
2053,103440
2054,93490
2055,110257
2056,106940
2057,95680
2058,117940
2059,104640
2060,115617
2061,152130
2062,101630
2063,98480
2064,101630
2065,100490
2066,98050
2067,89980
2068,135230
2069,87250
2070,85190
2071,91780
2072,86450
2073,101540
2074,174218
2075,114340
2076,97780
2077,107817
2078,97740
2079,109240
2080,101400
2081,110480
2082,127665
2083,96040
2084,89900
2085,95500
2086,132680
2087,97400
2088,92130
2089,79980
2090,97780
2091,93450
2092,90400
2093,99830
2094,142863
2095,111190
2096,85150
2097,94400
2098,96760
2099,82900
2100,91130
2101,93200
2102,161850
2103,94450
2104,94660
2105,89130
2106,77110
2107,188735
2108,100580
2109,94650
2110,100990
2111,159200
2112,94180
2113,97690
2114,101250
2115,117890
2116,95990
2117,114940
2118,110630
2119,97620
2120,92940
2121,96440
2122,97840
2123,90130
2124,158050
2125,95830
2126,94810
2127,131185
2128,95320
2129,88030
2130,109430
2131,108200
2132,95100
2133,105550
2134,107830
2135,94150
2136,75680
2137,96450
2138,100390
2139,128540
2140,104340
2141,128390
2142,97290
2143,115040
2144,118440
2145,108540
2146,114430
2147,95530
2148,101540
2149,101720
2150,190200
2151,138400
2152,147126
2153,123195
2154,107975
2155,114190
2156,135190
2157,175050
2158,183300
2159,177850
2160,176850
2161,171450
2162,203850
2163,187450
2164,185200
2165,121940
2166,118290
2167,180035
2168,134840
2169,171450
2170,176850
2171,113290
2172,107590
2173,107540
2174,174243
2175,181700
2176,207300
2177,177550
2178,182300
2179,132130
2180,156615
2181,167900
2182,175814
2183,176350
2184,101280
2185,107140
2186,119740
2187,128140
2188,124940
2189,94500
2190,86150
2191,87400
2192,96440
2193,89900
2194,92550
2195,95430
2196,86150
2197,97040
2198,157677
2199,114490
2200,112840
2201,100750
2202,174500
2203,89710
2204,101040
2205,82230
2206,111080
2207,148500
2208,181535
2209,148310
2210,122140
2211,115590
2212,104200
2213,89750
2214,97040
2215,94300
2216,102340
2217,87100
2218,82549
2219,86549
2220,79579
2221,161850
2222,160300
2223,204233
2224,178635
2225,94665
2226,137990
2227,152550
2228,178150
2229,188750
2230,97050
2231,169300
2232,153250
2233,135290
2234,185200
2235,156546
2236,205900
2237,208950
2238,159100
2239,109850
2240,128690
2241,116490
2242,102625
2243,101925
2244,92325
2245,96325
2246,99240
2247,107590
2248,115390
2249,116290
2250,119990
2251,87250
2252,154200
2253,107650
2254,133990
2255,134590
2256,169550
2257,108500
2258,175835
2259,109200
2260,129990
2261,160570
2262,151420
2263,175950
2264,214050
2265,105690
2266,181600
2267,217100
2268,202350
2269,140340
2270,177850
2271,172635
2272,172300
2273,128540
2274,141590
2275,159250
2276,156127
2277,121390
2278,99790
2279,103190
2280,102740
2281,105460
2282,155676
2283,103490
2284,93930
2285,163320
2286,96670
2287,190150
2288,183900
2289,214850
2290,211100
2291,189950
2292,215800
2293,206400
2294,198800
2295,211990
2296,191750
2297,169750
2298,196600
2299,198800
2300,191650
2301,182400
2302,175050
2303,187450
2304,183900
2305,123880
2306,123880
2307,131923
2308,164100
2309,183350
2310,177600
2311,160500
2312,89950
2313,100350
2314,179435
2315,100650
2316,100650
2317,139730
2318,89950
2319,162000
2320,165200
2321,164170
2322,162089
2323,185220
2324,169900
2325,179950
2326,159350
2327,169550
2328,171450
2329,134840
2330,109200
2331,198600
2332,185200
2333,185200
2334,176450
2335,182300
2336,179000
2337,172350
2338,186600
2339,186600
2340,204650
2341,165300
2342,180400
2343,175050
2344,168750
2345,177700
2346,181440
2347,174790
2348,178540
2349,96049
2350,178390
2351,188940
2352,194790
2353,101999
2354,110600
2355,154533
2356,123890
2357,174350
2358,135840
2359,97690
2360,113540
2361,100820
2362,187393
2363,108190
2364,119140
2365,169340
2366,165910
2367,164890
2368,162940
2369,170140
2370,126240
2371,126240
2372,175390
2373,178540
2374,181440
2375,173183
2376,201523
2377,205550
2378,104300
2379,111140
2380,111640
2381,129990
2382,171985
2383,177435
2384,176450
2385,116290
2386,111690
2387,99190
2388,88130
2389,99030
2390,98840
2391,103140
2392,99180
2393,156227
2394,112180
2395,117090
2396,112890
2397,170850
2398,107890
2399,92840
2400,89170
2401,101640
2402,103070
2403,126245
2404,96410
2405,115667
2406,117240
2407,99680
2408,99340
2409,96480
2410,122817
2411,95680
2412,110390
2413,103107
2414,106840
2415,124445
2416,112590
2417,113890
2418,101940
2419,106880
2420,96290
2421,103880
2422,100330
2423,92050
2424,111940
2425,90960
2426,102490
2427,96450
2428,170435
2429,105570
2430,111140
2431,95680
2432,102290
2433,97610
2434,104760
2435,116540
2436,93000
2437,95940
2438,96570
2439,93650
2440,108280
2441,91200
2442,96850
2443,86450
2444,108640
2445,92690
2446,87600
2447,178500
2448,110830
2449,94290
2450,115890
2451,100190
2452,188385
2453,83480
2454,95300
2455,100840
2456,95530
2457,101740
2458,108430
2459,82970
2460,107680
2461,96880
2462,97450
2463,96340
2464,101740
2465,101800
2466,86350
2467,149318
2468,79440
2469,79910
2470,112740
2471,161718
2472,109380
2473,91740
2474,76780
2475,170733
2476,91770
2477,106390
2478,146190
2479,100780
2480,102840
2481,101740
2482,100590
2483,103020
2484,97090
2485,98830
2486,122240
2487,105640
2488,160318
2489,112640
2490,105640
2491,80480
2492,142040
2493,99940
2494,98680
2495,93550
2496,127190
2497,112490
2498,93140
2499,90850
2500,110275
2501,108217
2502,99690
2503,76490
2504,103950
2505,168750
2506,171450
2507,212700
2508,171450
2509,183150
2510,183100
2511,173750
2512,169550
2513,170650
2514,164116
2515,121340
2516,135340
2517,120190
2518,121390
2519,176850
2520,176850
2521,171450
2522,169550
2523,111090
2524,107540
2525,117590
2526,113840
2527,113640
2528,112490
2529,103440
2530,98840
2531,190200
2532,169550
2533,169550
2534,188500
2535,194950
2536,183300
2537,184583
2538,171450
2539,172150
2540,106650
2541,169550
2542,92100
2543,97240
2544,95140
2545,103790
2546,94527
2547,119990
2548,92785
2549,121880
2550,206400
2551,122680
2552,105390
2553,83480
2554,89927
2555,113640
2556,96740
2557,95240
2558,109630
2559,106167
2560,115640
2561,144483
2562,98750
2563,103250
2564,170285
2565,95700
2566,98820
2567,95180
2568,162530
2569,156340
2570,122140
2571,148533
2572,149540
2573,187100
2574,183190
2575,117440
2576,87390
2577,99890
2578,85130
2579,81530
2580,91249
2581,99540
2582,100840
2583,167750
2584,128640
2585,144566
2586,172770
2587,179535
2588,147270
2589,121390
2590,153950
2591,101100
2592,180800
2593,172750
2594,172435
2595,177600
2596,207390
2597,143869
2598,176450
2599,207300
2600,94450
2601,128440
2602,94825
2603,94070
2604,92520
2605,82045
2606,113840
2607,141590
2608,114090
2609,116590
2610,100820
2611,133670
2612,107390
2613,117390
2614,113390
2615,115340
2616,110630
2617,146820
2618,158890
2619,201333
2620,134140
2621,106450
2622,109200
2623,188750
2624,201200
2625,211050
2626,133490
2627,160570
2628,192850
2629,192950
2630,182300
2631,202800
2632,191550
2633,187450
2634,213350
2635,128290
2636,173600
2637,147020
2638,173090
2639,122090
2640,122140
2641,96920
2642,148379
2643,101230
2644,96425
2645,101740
2646,102240
2647,102290
2648,114140
2649,102840
2650,159520
2651,113090
2652,189550
2653,191750
2654,178550
2655,211100
2656,189950
2657,181600
2658,182400
2659,182300
2660,187800
2661,205050
2662,205050
2663,191650
2664,180200
2665,184850
2666,187050
2667,100350
2668,169550
2669,105050
2670,182300
2671,171450
2672,161820
2673,161820
2674,159420
2675,153990
2676,171450
2677,134590
2678,176450
2679,176100
2680,176100
2681,181600
2682,179000
2683,201900
2684,183300
2685,191650
2686,174750
2687,193400
2688,185300
2689,181440
2690,215800
2691,99899
2692,138730
2693,178550
2694,110200
2695,168750
2696,170650
2697,109200
2698,134940
2699,148253
2700,133590
2701,135290
2702,96730
2703,101800
2704,100790
2705,97460
2706,96240
2707,97620
2708,99530
2709,98220
2710,97240
2711,185390
2712,185200
2713,147780
2714,161190
2715,125740
2716,164940
2717,173090
2718,182140
2719,106140
2720,173600
2721,102190
2722,96970
2723,117790
2724,96920
2725,95690
2726,105740
2727,116467
2728,112340
2729,103070
2730,119590
2731,114790
2732,93330
2733,115767
2734,136410
2735,103070
2736,98950
2737,105690
2738,131735
2739,129590
2740,105750
2741,99620
2742,111230
2743,102340
2744,114390
2745,116840
2746,100040
2747,98650
2748,96990
2749,95680
2750,102490
2751,106140
2752,159500
2753,99090
2754,144595
2755,94890
2756,95100
2757,80880
2758,90200
2759,109780
2760,77830
2761,112740
2762,114240
2763,132690
2764,164900
2765,196085
2766,98630
2767,81130
2768,125620
2769,96410
2770,153200
2771,96440
2772,95690
2773,90750
2774,102430
2775,99490
2776,114340
2777,159900
2778,144500
2779,81150
2780,109540
2781,86750
2782,85200
2783,81450
2784,99580
2785,85640
2786,94660
2787,112880
2788,75820
2789,177930
2790,83940
2791,92880
2792,77510
2793,106000
2794,91960
2795,90440
2796,89050
2797,162240
2798,84050
2799,87300
2800,77320
2801,108730
2802,106440
2803,146340
2804,97400
2805,85230
2806,79680
2807,174135
2808,99690
2809,114430
2810,102240
2811,100947
2812,127590
2813,129891
2814,124041
2815,86600
2816,195919
2817,100040
2818,103340
2819,155200
2820,102130
2821,93130
2822,99350
2823,173755
2824,148510
2825,98950
2826,96400
2827,112180
2828,135340
2829,140190
2830,179643
2831,172150
2832,172058
2833,189700
2834,176850
2835,177750
2836,171450
2837,139190
2838,108100
2839,100650
2840,180035
2841,171450
2842,183300
2843,127790
2844,128040
2845,103440
2846,171450
2847,134840
2848,178133
2849,169550
2850,182300
2851,184000
2852,181235
2853,174950
2854,126640
2855,176350
2856,171450
2857,169550
2858,176350
2859,96740
2860,121490
2861,110390
2862,170150
2863,124490
2864,177550
2865,130730
2866,157450
2867,85450
2868,92980
2869,84500
2870,100890
2871,77880
2872,78180
2873,89650
2874,97780
2875,110640
2876,161755
2877,107180
2878,163850
2879,94460
2880,95830
2881,97000
2882,102640
2883,164600
2884,164618
2885,102050
2886,113530
2887,94380
2888,116340
2889,78680
2890,79490
2891,99000
2892,86249
2893,75289
2894,80299
2895,167550
2896,161850
2897,164250
2898,141745
2899,179900
2900,122040
2901,160910
2902,144416
2903,191650
2904,208950
2905,90180
2906,168585
2907,89865
2908,102840
2909,148030
2910,94920
2911,95525
2912,105640
2913,94860
2914,85210
2915,84510
2916,91020
2917,119040
2918,117790
2919,174735
